ID,Price_250mg,BB_SMILES,truncate_SMILES
EN300-313371,503.0,c1cnn(c1)C(CN)C(F)(F)F,C[C@H](n1cccn1)C(F)(F)F
EN300-43604,315.0,C1CCC(CC1)C(=O)NCCN,CCNC(=O)C1CCCCC1
EN300-66126,19.0,C(CCO)CN,CCCCO
EN300-370264,216.0,c1ccc(cc1)CN(CCN)c2ccccn2,CCN(Cc1ccccc1)c1ccccn1
EN300-189133,202.0,Cn1c2c(nn1)CC(CC2)N,Cn1nnc2c1CCCC2
EN300-79959,331.0,Cc1cc(ccc1N2CCCC(C2)N)F,Cc1cc(F)ccc1N1CCCCC1
EN300-184173,164.0,c1cc(ccc1OCCN)I,CCOc1ccc(I)cc1
EN300-268150,44.0,c1ccc2c(c1)CCC(C(=O)N2)N,O=C1CCCc2ccccc2N1
EN300-298645,601.0,C[C@@H](CN(C)CCCN(C)C)N,CCCN(C)CCCN(C)C
EN300-305261,601.0,CC(C1CC1)(C2CC2)N,CC(C1CC1)C1CC1
EN300-300088,325.0,CCn1cc(nn1)CN,CCn1cc(C)nn1
EN300-295407,188.0,CC(c1ccc(cc1)OC(C)c2ccccc2)N,CCc1ccc(O[C@@H](C)c2ccccc2)cc1
EN300-315315,481.0,CN1C2(CCC2)COCC1(CN)CO,CN1C2(CCC2)COC[C@]1(C)CO
EN300-378862,538.0,COC[C@H]1C[C@H](C1)N,COCC1CCC1
EN300-68958,70.0,c1cc(ccc1C(c2ccncc2)N)F,Fc1ccc(Cc2ccncc2)cc1
EN300-244688,149.0,c1ccc(c(c1)C2(CCCCC2)CN)Br,CC1(c2ccccc2Br)CCCCC1
EN300-258482,361.0,Cc1cc(ccc1CC(CN)C(=O)NC)F,CNC(=O)[C@@H](C)Cc1ccc(F)cc1C
EN300-187115,206.0,CC1CCc2ccccc2N1C(=O)CCN,CCC(=O)N1c2ccccc2CC[C@@H]1C
EN300-219439,524.0,CC(C)(CO)C(c1cccnc1)N,CC(C)(CO)Cc1cccnc1
EN300-240980,172.0,c1c(cc(cc1F)F)OCCN,CCOc1cc(F)cc(F)c1
EN300-156195,148.0,c1c(cc(cc1F)Br)C(CC2CC2)N,Fc1cc(Br)cc(CCC2CC2)c1
EN300-307707,672.0,Cn1ccnc1[C@@H]2[C@H](CCC(=O)N2C)N,CN1C(=O)CCC[C@H]1c1nccn1C
EN300-309044,82.0,C1CC1CN2CCC(CC2)CN,CC1CCN(CC2CC2)CC1
EN300-39853631,727.0,C1C2CC(C2)(C1CO)CN,CC12CC(C[C@@H]1CO)C2
EN300-366429,579.0,CS(=O)(=O)NC(=O)C(CC#C)N,C#CCCC(=O)NS(C)(=O)=O
EN300-21701,19.0,C1CCN(C1)CCN,CCN1CCCC1
EN300-251635,40.0,COC1CCC(CC1)N,COC1CCCCC1
EN300-305353,275.0,c1cc(ccc1CN)N2CCC(CC2)O,Cc1ccc(N2CCC(O)CC2)cc1
EN300-269886,579.0,CC(C)(C)N1CCC1CN,C[C@H]1CCN1C(C)(C)C
EN300-263944,607.0,CC[C@@H](c1ccccc1F)N,CCCc1ccccc1F
EN300-307592,71.0,C1[C@@H](C[C@H]1N)O,OC1CCC1
EN300-299549,452.0,COC1(CCC(CC1)C(F)F)CN,COC1(C)CCC(C(F)F)CC1
EN300-217944,459.0,c1cc(ccc1C(CN)C2CC2)Cl,C[C@H](c1ccc(Cl)cc1)C1CC1
EN300-249758,509.0,CC(Cc1cc(cc(c1)F)OC)N,CCCc1cc(F)cc(OC)c1
EN300-341945,23.0,c1cnc(cc1CN)F,Cc1ccnc(F)c1
EN300-39853749,607.0,C1CC1(CCCF)CN,CC1(CCCF)CC1
EN300-105951,101.0,C1CC1(C(F)(F)F)N,FC(F)(F)C1CC1
EN300-379659,509.0,c1ccc(cc1)[C@]2(C[C@@H](C2)O)N,O[C@H]1C[C@@H](c2ccccc2)C1
EN300-248127,206.0,c1cc(c(cc1CC(CN)CO)Br)F,C[C@H](CO)Cc1ccc(F)c(Br)c1
EN300-183680,227.0,c1cc(cc(c1)O)CCCN,CCCc1cccc(O)c1
EN300-230822,315.0,Cn1cc(cn1)c2cc(n(n2)CCCN)C(F)(F)F,CCCn1nc(-c2cnn(C)c2)cc1C(F)(F)F
EN300-39852149,418.0,c1ccc2c(c1)cc(cn2)OCCN,CCOc1cnc2ccccc2c1
EN300-310447,202.0,C1CC(CN(C1)CC2CC2)CN,C[C@H]1CCCN(CC2CC2)C1
EN300-333657,503.0,c1[nH]c(nc1)[C@H]2CC[C@@H](CC2)N,c1c[nH]c(C2CCCCC2)n1
EN300-203478,425.0,c1ccc(cc1)OCC(=O)N2CCC(C2)N,O=C(COc1ccccc1)N1CCCC1
EN300-139096,481.0,CSC1(CC1)CN,CSC1(C)CC1
EN300-137554,494.0,Cn1c(nnc1c2ccccc2)CCN,CCc1nnc(-c2ccccc2)n1C
EN300-138939,466.0,Cc1c2ccccc2sc1[C@H](C)N,CCc1sc2ccccc2c1C
EN300-28328661,912.0,CC1Cc2cc(ccc2C1N)Br,C[C@H]1Cc2ccc(Br)cc2C1
EN300-28334230,1499.0,Cc1cc(cc2c1C(CO2)N)Br,Cc1cc(Br)cc2c1CCO2
EN300-28336506,425.0,c1c(cc(c(c1CN)F)F)I,Cc1cc(I)cc(F)c1F
EN300-260603,572.0,c1c([nH]c(=O)[nH]1)CN,Cc1c[nH]c(=O)[nH]1
EN300-252528,524.0,C1CC2C(CC1O2)CCN,CCC1CC2CCC1O2
EN300-39852424,586.0,c1cc(ncc1OCCN)C(F)(F)F,CCOc1ccc(C(F)(F)F)nc1
EN300-39853782,481.0,c1ccc(cc1)c2nc(sn2)CN,Cc1nc(-c2ccccc2)ns1
EN300-39853783,425.0,c1cscc1OCCN,CCOc1ccsc1
EN300-333349,735.0,C1C2CC3C1COC3C2N,C1OC2CC3CC1C2C3
EN300-321053,240.0,C1COCC(C1N)O,O[C@H]1CCCOC1
EN300-72318,172.0,c1ccc(c(c1)CC(CN)C(=O)N)Cl,C[C@@H](Cc1ccccc1Cl)C(N)=O
EN300-75620,396.0,CC(C)(C(=O)N1CCC(CC1)O)N,CC(C)C(=O)N1CCC(O)CC1
EN300-197820,145.0,CC(CCN)c1ccccc1,CC[C@H](C)c1ccccc1
EN300-310200,1108.0,Cc1cccc2c1CC(CO2)N,Cc1cccc2c1CCCO2
EN300-307492,162.0,Cc1c(cccc1OC)CN,COc1cccc(C)c1C
EN300-298056,361.0,c1ccnc(c1)c2csc(n2)CCCCN,CCCCc1nc(-c2ccccn2)cs1
EN300-248726,216.0,CC(C)(CN)C1(CCCC1)O,CC(C)(C)C1(O)CCCC1
EN300-310599,1118.0,c1ccc(cc1)[C@H]2C[C@H](C2)CN,C[C@H]1C[C@@H](c2ccccc2)C1
EN300-349303,61.0,C[C@H](c1ccccc1OC)N,CCc1ccccc1OC
EN300-300248,19.0,CC(C)C[C@H](CO)N,CC(C)CCCO
EN300-260475,361.0,C1CN(OC1)C(=O)CN,CC(=O)N1CCCO1
EN300-140979,188.0,CC(C(c1ccccc1)N(C)C)N,CC[C@@H](c1ccccc1)N(C)C
EN300-248880,524.0,CCCC1CCCCC1CN,CCCC1CCCCC1C
EN300-59450,133.0,CC(C)N1CCCC(C1)CN,CC(C)N1CCC[C@H](C)C1
EN300-140490,452.0,CC(C)(CN)c1cccc(c1F)Cl,CC(C)(C)c1cccc(Cl)c1F
EN300-256761,452.0,CC(C1(CCOCC1)OC)N,CCC1(OC)CCOCC1
EN300-298843,194.0,COCC(c1cccc(c1)OC)N,COCCc1cccc(OC)c1
EN300-245325,431.0,c1cnn2c1C(CCC2)N,c1cc2n(n1)CCCC2
EN300-261734,206.0,C1CCN(C(C1)CN)C(=O)C(F)(F)F,C[C@H]1CCCCN1C(=O)C(F)(F)F
EN300-39852648,708.0,C[C@@H]1CN(C[C@H]1CCN)S(=O)(=O)C(C)C,CC[C@@H]1CN(S(=O)(=O)C(C)C)C[C@H]1C
EN300-269947,288.0,CC(CN)c1ccccn1,CC(C)c1ccccn1
EN300-332270,524.0,c1ccc(cc1)N2CCC(CC2)(CCN)O,CCC1(O)CCN(c2ccccc2)CC1
EN300-342350,438.0,CCC(Cc1cn(c2c1cccc2)C)N,CCCCc1cn(C)c2ccccc12
EN300-633457,714.0,Cc1cc(ccc1CCN)C#N,CCc1ccc(C#N)cc1C
EN300-253681,19.0,C1CN(C(=O)N1)CCN,CCN1CCNC1=O
EN300-52695,125.0,c1cc(c(c(c1)Cl)Cl)OCCN,CCOc1cccc(Cl)c1Cl
EN300-259895,279.0,c1ccc(c(c1)C2(CCC2)N)F,Fc1ccccc1C1CCC1
EN300-260291,361.0,c1ccc2c(c1)OC(CS2)CCN,CC[C@H]1CSc2ccccc2O1
EN300-255684,32.0,C1CCC(CC1)CC(CO)N,OCCCC1CCCCC1
EN300-342348,353.0,Cc1nc(no1)CN2CCCC(C2)N,Cc1nc(CN2CCCCC2)no1
EN300-83350,644.0,C1CCC(C(C1)CN)OCC(F)(F)F,CC1CCCCC1OCC(F)(F)F
EN300-91436,315.0,Cc1cccc(c1)OC(C)CN,Cc1cccc(OC(C)C)c1
EN300-249621,115.0,Cc1ccc2nnc(n2c1)CN,Cc1ccc2nnc(C)n2c1
EN300-395399,650.0,CC(C)c1nc(n(n1)C)CCN,CCc1nc(C(C)C)nn1C
EN300-304346,367.0,C=CCOCCCN,C=CCOCCC
EN300-373975,933.0,C1CC1CC(C(F)(F)F)N,FC(F)(F)CCC1CC1
EN300-253187,509.0,C1C(OCO1)CN,C[C@H]1COCO1
EN300-264089,206.0,CC1(CC(c2cc(ccc2O1)F)N)C,CC1(C)CCc2cc(F)ccc2O1
EN300-118135,459.0,COc1ccccc1COCCN,CCOCc1ccccc1OC
EN300-250609,142.0,C1CCC(C1)COCCN,CCOCC1CCCC1
EN300-343535,216.0,Cc1ccc(cc1)CN2CCC(C2)N,Cc1ccc(CN2CCCC2)cc1
EN300-28333175,1225.0,c1cc2c(cc1Br)C[C@H]([C@H]2N)F,F[C@H]1Cc2ccc(Br)cc2C1
EN300-311990,216.0,C1CN(CC12OCCO2)CCN,CCN1CCC2(C1)OCCO2
EN300-264456,431.0,c1ccc(cc1)CC(c2ncno2)N,c1ccc(CCc2ncno2)cc1
EN300-268026,418.0,CC1(CC=CC1)N,CC1CC=CC1
EN300-268147,361.0,c1ccc(cc1)Oc2ccc(nc2)CN,Cc1ccc(Oc2ccccc2)cn1
EN300-345159,2844.0,C[C@H]1C[C@](CC(C1)(C)C)(C)N,C[C@H]1C[C@H](C)CC(C)(C)C1
EN300-39853558,530.0,CC(C)C(C1(CC1)N)O,CC(C)[C@H](O)C1CC1
EN300-39853570,516.0,CC(CC1CC1)CN,CC(C)CC1CC1
EN300-329158,452.0,c1cc(ccc1[C@H]2[C@@H](CCO2)N)Cl,Clc1ccc([C@H]2CCCO2)cc1
EN300-383269,1564.0,Cc1ccc2c(n1)c(c[nH]2)CCN,CCc1c[nH]c2ccc(C)nc12
EN300-364373,431.0,CNS(=O)(=O)c1ccc(cc1)CCN,CCc1ccc(S(=O)(=O)NC)cc1
EN300-321016,361.0,C1CCC(CC1)C(C(CO)N)O,OCC[C@H](O)C1CCCCC1
EN300-378884,325.0,c1cc(c(c(c1)F)CN)O,Cc1c(O)cccc1F
EN300-248732,438.0,CCC(=C)CN,C=C(C)CC
EN300-249885,658.0,c1c(cc(c2c1C(CCC2)N)F)Cl,Fc1cc(Cl)cc2c1CCCC2
EN300-123304,503.0,Cn1c(nc(n1)c2ccccc2)CCN,CCc1nc(-c2ccccc2)nn1C
EN300-120519,668.0,c1cc(c(cc1F)F)C2(CCOCC2)N,Fc1ccc(C2CCOCC2)c(F)c1
EN300-197038,503.0,c1ccc(c(c1)[C@@H]2C[C@H]2N)Cl,Clc1ccccc1C1CC1
EN300-384557,594.0,c1c(nc[nH]1)C(CN)O,C[C@H](O)c1c[nH]cn1
EN300-269514,487.0,C[C@@H](c1cnccn1)N,CCc1cnccn1
EN300-300757,459.0,c1cnn(c1)[C@H]2[C@@H](C[C@@H]2O)N,O[C@H]1CC[C@@H]1n1cccn1
EN300-333033,466.0,C(CC(F)F)CN,CCCC(F)F
EN300-127939,40.0,CC(C)[C@@H](C(=O)NC1CCCCC1)N,CC(C)CC(=O)NC1CCCCC1
EN300-204290,383.0,Cc1nc2cc(ccc2n1C3CC3)CN,Cc1ccc2c(c1)nc(C)n2C1CC1
EN300-214202,407.0,c1cc2c(cc1Br)nc(o2)CN,Cc1nc2cc(Br)ccc2o1
EN300-256789,308.0,COC1(CC(C1)N)OC,COC1(OC)CCC1
EN300-252766,206.0,Cc1ccc(cc1)Oc2ccccc2CCN,CCc1ccccc1Oc1ccc(C)cc1
EN300-657110,743.0,C1[C@@H]2CO[C@H]1C=C[C@H]2CN,C[C@@H]1C=C[C@H]2C[C@@H]1CO2
EN300-305207,672.0,C1CC2(C1)[C@@H](C[C@H]2N3CCOCC3)N,C1CC2(C1)CC[C@H]2N1CCOCC1
EN300-213948,383.0,CNC(=O)[C@H](CCSC)N,CNC(=O)CCCSC
EN300-247361,438.0,Cc1cc(=O)[nH]c(n1)C(C)(C)N,Cc1cc(=O)[nH]c(C(C)C)n1
EN300-345899,509.0,C1C=CC[C@H]([C@@H]1C(F)(F)F)N,FC(F)(F)[C@@H]1CC=CCC1
EN300-349308,666.0,C1C2CC3CC1CC(C3C2)N,C1CC2CC3CC1CC2C3
EN300-247574,403.0,C[C@H](C1CCCC1)N,CCC1CCCC1
EN300-76524,32.0,C#CCCN,C#CCC
EN300-248344,367.0,CC(C)(C)OC1CC(C12CCC2)N,CC(C)(C)O[C@H]1CCC12CCC2
EN300-386186,200.0,C1Cn2c(nnc2CN)CC1C(F)(F)F,Cc1nnc2n1CC[C@H](C(F)(F)F)C2
EN300-39785,75.0,c1c[nH]nc1CN,Cc1cc[nH]n1
EN300-200700,418.0,C[C@H](c1ccccc1SC)N,CCc1ccccc1SC
EN300-201045,495.0,COC(c1ccc(cc1)CN)OC,COC(OC)c1ccc(C)cc1
EN300-217211,315.0,CC(Cc1ccc(c(c1)OC)OC)(CN)O,COc1ccc(CC(C)(C)O)cc1OC
EN300-239692,206.0,COc1ccc(cc1)c2c[nH]c(n2)CN,COc1ccc(-c2c[nH]c(C)n2)cc1
EN300-253365,353.0,c1cnc([nH]1)NC(=O)CCN,CCC(=O)Nc1ncc[nH]1
EN300-255815,459.0,Cc1cc(cc(=O)[nH]1)CN,Cc1cc(C)[nH]c(=O)c1
EN300-29654,310.0,Cc1ncc2c(n1)CCC(C2)N,Cc1ncc2c(n1)CCCC2
EN300-313305,650.0,c1ccc2c(c1)CCC(CC2)CN,CC1CCc2ccccc2CC1
EN300-250408,200.0,CC(C)(c1c[nH]nn1)N,CC(C)c1c[nH]nn1
EN300-332973,168.0,c1cc(c(c(c1)Cl)CN)OC(F)F,Cc1c(Cl)cccc1OC(F)F
EN300-39852198,828.0,CC(C)S(=O)(=O)Nc1nc(cs1)CN,Cc1csc(NS(=O)(=O)C(C)C)n1
EN300-225018,438.0,C1CC(CN(C1)CC(F)(F)F)CN,C[C@H]1CCCN(CC(F)(F)F)C1
EN300-225070,361.0,Cc1cn2c(c(nc2s1)C)CN,Cc1cn2c(C)c(C)nc2s1
EN300-252049,361.0,c1ccc(c(c1)CN)c2[nH]ccn2,Cc1ccccc1-c1ncc[nH]1
EN300-253391,295.0,CC[C@@H](c1ccccn1)N,CCCc1ccccn1
EN300-255087,198.0,c1cc(c(cc1O)O)CN,Cc1ccc(O)cc1O
EN300-255643,487.0,c1nc2c(s1)C[C@H](CC2)N,c1nc2c(s1)CCCC2
EN300-85741,216.0,CC1CCC(CC1)(CN)O,CC1CCC(C)(O)CC1
EN300-183243,88.0,CN(CCN)CC1CCCO1,CCN(C)C[C@H]1CCCO1
EN300-702690,524.0,CCc1[nH]c(nn1)[C@H]2C[C@@H]([C@@H](C2)O)CN,CCc1nnc([C@H]2C[C@H](C)[C@H](O)C2)[nH]1
EN300-395754,735.0,c1ccc(cc1)C2(CCCO2)CN,C[C@@]1(c2ccccc2)CCCO1
EN300-39852953,425.0,CC(C)(C(CO)O)N,CC(C)[C@@H](O)CO
EN300-365511,721.0,Cc1ccnc2c1c(c[nH]2)CCN,CCc1c[nH]c2nccc(C)c12
EN300-59444,142.0,Cc1cc(ccc1Oc2ccc(cc2)F)CN,Cc1ccc(Oc2ccc(F)cc2)c(C)c1
EN300-225926,344.0,C[C@@H](c1ccc(cc1Cl)F)N,CCc1ccc(F)cc1Cl
EN300-215160,361.0,c1cc(cnc1)/C=C/CN,C/C=C/c1cccnc1
EN300-218869,367.0,CCC(CC)(CN)OC,CCC(C)(CC)OC
EN300-218014,545.0,CC(CCN)F,CC[C@H](C)F
EN300-247196,367.0,CC(C)(CN)C1COCC12OCCO2,CC(C)(C)[C@@H]1COCC12OCCO2
EN300-241944,142.0,CC(C)c1ccccc1OCC(CN)O,CC(C)c1ccccc1OC[C@H](C)O
EN300-124213,487.0,C1CS(=O)(=O)CC(O1)CN,C[C@H]1CS(=O)(=O)CCO1
EN300-64821,601.0,CCC(C(C)N)O,CCC(O)CC
EN300-27122350,524.0,c1ccc(cc1)CN2CCC[C@@H](C2)CN,C[C@H]1CCCN(Cc2ccccc2)C1
EN300-374205,509.0,c1c(cc(cc1F)F)C(CN)(F)F,CC(F)(F)c1cc(F)cc(F)c1
EN300-39853028,530.0,Cc1ccc(nc1)/C=C/CN,C/C=C/c1ccc(C)cn1
EN300-298097,452.0,c1cc2nc(cc(=O)n2cc1Br)CN,Cc1cc(=O)n2cc(Br)ccc2n1
EN300-320931,325.0,CN1CC(Cc2c1cccc2)N,CN1CCCc2ccccc21
EN300-341967,743.0,CN1[C@@H]([C@H](OCC1=O)CN)c2cccnc2,C[C@H]1OCC(=O)N(C)[C@@H]1c1cccnc1
EN300-412405,524.0,Cc1cccnc1C(C2CCC2)N,Cc1cccnc1CC1CCC1
EN300-705958,524.0,C1CCOC(C1)C2(CC2)N,C1CC[C@@H](C2CC2)OC1
EN300-333264,1143.0,Cn1ccnc(c1=O)CN,Cc1nccn(C)c1=O
EN300-343644,579.0,c1ccc(cc1)S[C@H]2C[C@@H](C2)N,c1ccc(SC2CCC2)cc1
EN300-93319,403.0,c1cc(cc(c1)F)CC(CN)CO,C[C@H](CO)Cc1cccc(F)c1
EN300-658806,197.0,Cc1c(cno1)CN,Cc1cnoc1C
EN300-343663,466.0,CC1(CCC(C(C1)c2ccccc2)N)C,CC1(C)CCC[C@H](c2ccccc2)C1
EN300-345025,601.0,Cc1conc1CN,Cc1conc1C
EN300-373334,1108.0,COC[C@@H]1CC[C@@H]1N,COCC1CCC1
EN300-373586,509.0,CC1(CCC(OC1)CN)C,C[C@H]1CCC(C)(C)CO1
EN300-300044,509.0,C(CS(=O)(=O)C(F)(F)F)N,CCS(=O)(=O)C(F)(F)F
EN300-226442,601.0,CC(c1cccc(c1)C2CC2)N,CCc1cccc(C2CC2)c1
EN300-77963,178.0,Cn1cc(cn1)N2CCCC(C2)N,Cn1cc(N2CCCCC2)cn1
EN300-53396,115.0,c1cc(ccc1S(=O)(=O)CCN)Cl,CCS(=O)(=O)c1ccc(Cl)cc1
EN300-210970,206.0,CS(=O)(=O)C1(CCCC1)CN,CC1(S(C)(=O)=O)CCCC1
EN300-116187,559.0,c1ccc(cc1)C(CC2CCOC2)N,c1ccc(CC[C@H]2CCOC2)cc1
EN300-72334,65.0,CC(C)n1cnnc1CCN,CCc1nncn1C(C)C
EN300-343071,538.0,CC1CC(OC1)CN,CC1COC(C)C1
EN300-344500,524.0,c1c(c(cs1)Cl)CN,Cc1cscc1Cl
EN300-39852254,572.0,CC1CCC(CC1)(C2=NCCN2)N,CC1CCC(C2=NCCN2)CC1
EN300-39852257,425.0,c1cocc1c2nc(on2)CCCN,CCCc1nc(-c2ccoc2)no1
EN300-333466,431.0,c1cnccc1C(C(CO)N)O,OCC[C@H](O)c1ccncc1
EN300-39853056,530.0,CC(C)(C(Cc1ccc(cc1)Br)N)OC,COC(C)(C)CCc1ccc(Br)cc1
EN300-39853058,679.0,c1cc(ccc1C(CN)C2CCC2)Cl,C[C@H](c1ccc(Cl)cc1)C1CCC1
EN300-312880,162.0,C[C@H](C(=O)N(C)OC)N,CCC(=O)N(C)OC
EN300-260588,353.0,c1c(cn[nH]1)C(=O)N2CCC(CC2)N,O=C(c1cn[nH]c1)N1CCCCC1
EN300-258238,330.0,c1cc(ccc1CN)c2c[nH]cn2,Cc1ccc(-c2c[nH]cn2)cc1
EN300-261125,466.0,CN1[C@@H]([C@H](CC1=O)CN)c2cccnc2,C[C@H]1CC(=O)N(C)[C@@H]1c1cccnc1
EN300-260131,361.0,CCCCC(C)(CO)N,CCCC[C@H](C)CO
EN300-64583,288.0,C1CC(CCC1C(=O)N2CCSCC2)N,O=C(C1CCCCC1)N1CCSCC1
EN300-118314,466.0,CN(C1CCSC1)C(=O)C(c2ccccc2)N,CN(C(=O)Cc1ccccc1)[C@H]1CCSC1
EN300-89314,188.0,c1cc2c(cc1Cl)CC[C@@H]2N,Clc1ccc2c(c1)CCC2
EN300-62112,325.0,C1COCCN1C2CS(=O)(=O)CC2N,O=S1(=O)CC[C@H](N2CCOCC2)C1
EN300-59310,288.0,CC(C)(CN)c1ccccc1OC,COc1ccccc1C(C)(C)C
EN300-39852168,481.0,CC(c1ccc(cc1)CC(F)(F)F)N,CCc1ccc(CC(F)(F)F)cc1
EN300-313710,331.0,c1ccc(cc1)c2ccc(s2)CN,Cc1ccc(-c2ccccc2)s1
EN300-28338441,431.0,CC(=O)N1CCCC1CN,CC(=O)N1CCC[C@@H]1C
EN300-39853067,999.0,CC(c1ccc(cc1)C(F)F)N,CCc1ccc(C(F)F)cc1
EN300-361383,431.0,Cc1[nH]c2ccc(c(c2n1)CN)F,Cc1nc2c(C)c(F)ccc2[nH]1
EN300-112321,426.0,C[C@H](CCN)O,CC[C@@H](C)O
EN300-298846,216.0,C=CCCSCCN,C=CCCSCC
EN300-300243,487.0,C(CS(=O)(=O)CC(F)(F)F)N,CCS(=O)(=O)CC(F)(F)F
EN300-300959,206.0,C[C@@H](CN)OC,COC(C)C
EN300-30577,367.0,C1C(CC(CC1C(F)(F)F)N)C(F)(F)F,FC(F)(F)C1CCCC(C(F)(F)F)C1
EN300-70698,196.0,c1ccc(c(c1)C(F)(F)F)OCCN,CCOc1ccccc1C(F)(F)F
EN300-296883,436.0,CS(=O)C1CCCC(C1)N,C[S@](=O)C1CCCCC1
EN300-62679,367.0,CCCC(C)(C(=O)Nc1cccc(c1)N2CCCC2)N,CCC[C@H](C)C(=O)Nc1cccc(N2CCCC2)c1
EN300-64500,607.0,C([C@H](C(F)(F)F)O)N,C[C@@H](O)C(F)(F)F
EN300-177980,487.0,CC(CC1OCCO1)N,CCCC1OCCO1
EN300-216638,487.0,CC(C)(CN1CCC(C1)CN)O,C[C@H]1CCN(CC(C)(C)O)C1
EN300-39852152,325.0,CC1(CC(C1)C(CN)OC)C,CO[C@@H](C)C1CC(C)(C)C1
EN300-378766,524.0,c1cc(cc(c1)Cl)C(C(F)F)N,FC(F)Cc1cccc(Cl)c1
EN300-39420,88.0,c1ccnc(c1)NC(=O)CCN,CCC(=O)Nc1ccccn1
EN300-269622,503.0,C1CC2(CCN(C1)C2)CN,CC12CCCN(CC1)C2
EN300-57192,288.0,CCc1ccc(cc1)N2CCC(CC2)N,CCc1ccc(N2CCCCC2)cc1
EN300-93059,30.0,C1CC1CCN,CCC1CC1
EN300-333652,361.0,CCC(C)(C)CCN,CCC(C)(C)CC
EN300-295431,281.0,COCc1cc(sc1)CN,COCc1csc(C)c1
EN300-51861,136.0,Cc1cccc(c1)C(=O)NCCN,CCNC(=O)c1cccc(C)c1
EN300-110109,524.0,CN(C(=O)[C@H](CCSC)N)OC,CON(C)C(=O)CCCSC
EN300-267507,347.0,C[C@@H]1CN(C[C@@H](O1)C)C(C)CN,CC(C)N1C[C@H](C)O[C@H](C)C1
EN300-310398,509.0,C1CN(CCC1N)S(=O)(=O)N,NS(=O)(=O)N1CCCCC1
EN300-342244,644.0,c1ccc2c(c1)c(cc(n2)CN)O,Cc1cc(O)c2ccccc2n1
EN300-39853113,418.0,c1cnc(nc1)c2nc(on2)CCCN,CCCc1nc(-c2ncccn2)no1
EN300-345272,331.0,Cc1ccccc1CN2CCOC(C2)CN,Cc1ccccc1CN1CCO[C@@H](C)C1
EN300-75667,188.0,CC(CN)CSC,CSCC(C)C
EN300-306287,328.0,c1cc(c(c(c1)Cl)Cl)C(CO)N,OCCc1cccc(Cl)c1Cl
EN300-379666,361.0,c1c(ccc(c1)Br)[C@]2(C[C@@H](C2)O)N,O[C@H]1C[C@@H](c2ccc(Br)cc2)C1
EN300-378889,473.0,C1CC1OCCN,CCOC1CC1
EN300-378571,367.0,CN(C)S(=O)(=O)Cc1ccc(cc1)CN,Cc1ccc(CS(=O)(=O)N(C)C)cc1
EN300-205546,183.0,Cc1cc(ccc1Cl)CCN,CCc1ccc(Cl)c(C)c1
EN300-177509,325.0,CN(C)C(=O)CN(C)CCN,CCN(C)CC(=O)N(C)C
EN300-242021,92.0,c1ccc(cc1)N2CC(CC2=O)CN,C[C@H]1CC(=O)N(c2ccccc2)C1
EN300-299718,220.0,C[Si](C)(C)C#CCCN,CCC#C[Si](C)(C)C
EN300-52594,288.0,CC(C)NC(=O)C1(CCCCC1)N,CC(C)NC(=O)C1CCCCC1
EN300-37532,188.0,c1cc(ccc1CN)C(=O)N2CCCCCC2,Cc1ccc(C(=O)N2CCCCCC2)cc1
EN300-342596,206.0,c1c2c(nc(c1CN)O)CCCC2,Cc1cc2c(nc1O)CCCC2
EN300-299554,509.0,Cc1ccccc1C(CN)(F)F,Cc1ccccc1C(C)(F)F
EN300-116407,347.0,CC(C)(C)c1ccc(cc1)C2(CCCC2)CN,CC(C)(C)c1ccc(C2(C)CCCC2)cc1
EN300-73645,233.0,c1ccc(c(c1)C(=O)N)N2CCC(C2)N,NC(=O)c1ccccc1N1CCCC1
EN300-386262,200.0,C1Cn2c(nnc2C(=O)N1)CCN,CCc1nnc2n1CCNC2=O
EN300-179963,452.0,Cc1ccc(cc1S(=O)(=O)C)CN,Cc1ccc(C)c(S(C)(=O)=O)c1
EN300-206065,955.0,C1C(CC1OC(F)F)N,FC(F)OC1CCC1
EN300-227536,743.0,c1ccc2c(c1)OCC(O2)C(Cc3cccc(c3)Br)N,Brc1cccc(CC[C@H]2COc3ccccc3O2)c1
EN300-85138,594.0,Cc1ccccc1C2(CC2N)C,Cc1ccccc1C1(C)CC1
EN300-85582,347.0,C[C@H](c1ccc(c(c1)Cl)F)N,CCc1ccc(F)c(Cl)c1
EN300-124912,763.0,C=CCC(CN)CO,C=CC[C@H](C)CO
EN300-268156,579.0,c1c2n(nc1CN)CCCC2,Cc1cc2n(n1)CCCC2
EN300-349312,59.0,C[C@@H](c1ccccc1OC)N,CCc1ccccc1OC
EN300-62544,142.0,CC(C(=O)Nc1cccc(c1)N2CCCC2)N,CCC(=O)Nc1cccc(N2CCCC2)c1
EN300-267530,142.0,CC(C)(C)C(=O)N1CCC(CC1)N,CC(C)(C)C(=O)N1CCCCC1
EN300-299740,509.0,c1cc(nnc1CN)OCC(F)(F)F,Cc1ccc(OCC(F)(F)F)nn1
EN300-332813,503.0,C1CCN(CC1)CC2(CCC2)N,C1CCN(CC2CCC2)CC1
EN300-66349,367.0,CC(C)(CN1CCC(CC1)N)O,CC(C)(O)CN1CCCCC1
EN300-77551,142.0,c1cc(ccc1CN2CCC(C2)N)C(F)(F)F,FC(F)(F)c1ccc(CN2CCCC2)cc1
