ID,Price_250mg,BB_SMILES,truncate_SMILES
EN300-657970,1419.0,CC(C)(C(c1ccccc1)C(=O)O)NC(=O)OCC2c3ccccc3-c4c2cccc4,CC(C)Cc1ccccc1
EN300-27732318,1423.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@H]4CC[C@H]4CC(=O)O,CC1CCC1
EN300-1556389,1423.0,Cc1c(cc(o1)C(=O)O)CNC(=O)OCC2c3ccccc3-c4c2cccc4,Cc1ccoc1C
EN300-650039,1423.0,Cc1ccccc1CC(CNC(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,CCCc1ccccc1C
EN300-81340,1432.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC(Cc4ccc5c(c4)OCO5)C(=O)O,CCc1ccc2c(c1)OCO2
EN300-89327,1434.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@H](C(=O)O)C45CC(C4)(C5)C(F)(F)F,CC12CC(C(F)(F)F)(C1)C2
EN300-27694228,1434.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](CC45CC6CC(C4)CC(C6)C5)C(=O)O,CCC12CC3CC(CC(C3)C1)C2
EN300-144620,1445.0,CC1(CC1(C(=O)O)NC(=O)OCC2c3ccccc3-c4c2cccc4)C,CC1(C)CC1
EN300-650162,1445.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC4CC(C4)(C(=O)O)F,FC1CCC1
EN300-650073,1445.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)Nc4cc(cs4)C(=O)O,c1ccsc1
EN300-657620,1445.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCc4nccn4CC(=O)O,Cc1nccn1C
EN300-657663,1445.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCC(CC(=O)O)C4CCC4,CC(C)C1CCC1
EN300-624007,1445.0,Cc1cc(ccc1C(=O)O)CNC(=O)OCC2c3ccccc3-c4c2cccc4,Cc1cccc(C)c1
EN300-650661,1445.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCCC(CC(=O)O)C(F)(F)F,CC[C@@H](C)C(F)(F)F
EN300-755450,1445.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCc4cc(c5n4CCCC5)C(=O)O,Cc1ccc2n1CCCC2
EN300-1720362,1445.0,c1ccc2c(c1)cc(cc2C(=O)O)CNC(=O)OCC3c4ccccc4-c5c3cccc5,Cc1ccc2ccccc2c1
EN300-6758942,1445.0,CP(=O)(C)c1cc(cc(c1)NC(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,CP(C)(=O)c1ccccc1
EN300-1487069,1445.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCCCC(=O)NCCCCCC(=O)O,CCCCCNC(=O)CCC
EN300-7090000,1447.0,CC(C)([C@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3)O,CC(C)(C)O
EN300-658235,1447.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC(C(c4ccc(c(c4)F)Cl)O)C(=O)O,C[C@H](O)c1ccc(Cl)c(F)c1
EN300-28228676,1456.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H]4C[C@@H](COC4)C(=O)O,C1CCOCC1
EN300-7313261,1459.0,CC(=C)C[C@@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,C=C(C)CC
EN300-1692524,1459.0,CC(C)(c1cc([nH]n1)C(=O)O)NC(=O)OCC2c3ccccc3-c4c2cccc4,CC(C)c1cc[nH]n1
EN300-650219,1459.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC(CN4CCCCC4)C(=O)O,CCN1CCCCC1
EN300-22819369,1478.0,CC1(N=N1)C[C@@H](C(=O)O)NC(=O)OCC2c3ccccc3-c4c2cccc4,CCC1(C)N=N1
EN300-6492617,1478.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)Nc4ccc5c(c4)c(ccn5)C(=O)O,c1ccc2ncccc2c1
EN300-26981148,1488.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCC45CC(C4)(OC5)C(=O)O,CC12COC(C1)C2
EN300-26864903,1488.0,c1ccc2c(c1)CN(C2)CC(C(=O)O)NC(=O)OCC3c4ccccc4-c5c3cccc5,CCN1Cc2ccccc2C1
EN300-658046,1498.0,CC1CCC(CC1)C(CC(=O)O)CNC(=O)OCC2c3ccccc3-c4c2cccc4,CC1CCC(C(C)C)CC1
EN300-7562792,1499.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@H]4CC(=C[C@H]4O)C(=O)O,O[C@@H]1C=CCC1
EN300-7564171,1499.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC4COCC4CC(=O)O,C[C@H]1CCOC1
EN300-7190440,1499.0,CC(C)(C[C@@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3)F,CCC(C)(C)F
EN300-6748538,1499.0,c1cc-2c(cc1)C(c3c2cccc3)COC(=O)N[C@H]4C[C@](C4)(C(F)(F)F)C(=O)O,FC(F)(F)C1CCC1
EN300-7425850,1499.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC(Cc4cnc[nH]c4=O)C(=O)O,CCc1cnc[nH]c1=O
EN300-28234046,1510.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@H](Cc4c[nH]c(n4)O)C(=O)O,CCc1c[nH]c(O)n1
EN300-3421923,1510.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@H](CC4CCC(CC4)(F)F)C(=O)O,CCC1CCC(F)(F)CC1
EN300-634661,1511.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC4CCOC5(C4)CC(C5)C(=O)O,C1CCC2(CCC2)OC1
EN300-649781,1521.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCC4CCC(CC4)C(=O)O,CC1CCCCC1
EN300-28234047,1521.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](Cc4c[nH]c(n4)O)C(=O)O,CCc1c[nH]c(O)n1
EN300-6489287,1521.0,c1ccc2c(c1)C[C@H](O2)[C@@H](C(=O)O)NC(=O)OCC3c4ccccc4-c5c3cccc5,C[C@@H]1Cc2ccccc2O1
EN300-412399,1521.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)O,CCOCCOCCOCCOCCOCCOCCOCCOCC
EN300-7431073,1543.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCC45C6C7C4C8C5C6C78C(=O)O,CC12C3C4C5C3C1C5C42
EN300-7305872,1551.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](C4CCC4)C(=O)O,CC1CCC1
EN300-657740,1551.0,Cc1c(cc(n1C)CNC(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,Cc1ccc(C)n1C
EN300-657772,1551.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCc4ccc(s4)CC(=O)O,Cc1ccc(C)s1
EN300-650866,1554.0,Cn1c(cc(n1)NC(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,Cn1cccn1
EN300-650656,1554.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCC4(CC5CCC4C5)CC(=O)O,CC1(C)CC2CCC1C2
EN300-650454,1554.0,COc1ccc(cc1O)C(CC(=O)O)NC(=O)OCC2c3ccccc3-c4c2cccc4,CCc1ccc(OC)c(O)c1
EN300-1720365,1587.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCc4ccc(cc4O)C(=O)O,Cc1ccccc1O
EN300-267418,1621.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC(CS(=O)(=O)N)C(=O)O,CCS(N)(=O)=O
EN300-650983,1642.0,C[C@@H]([C@@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3)O,CC(C)O
EN300-1556589,1668.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H]4CCCC[C@H]4C(=O)O,C1CCCCC1
EN300-1502045,1668.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC4(CC4)C(=O)NCC(=O)O,CNC(=O)C1CC1
EN300-739476,1668.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCc4ccc(nc4)CC(=O)O,Cc1ccc(C)nc1
EN300-657774,1668.0,CC1([C@@H](C[C@@H]1NC(=O)OCC2c3ccccc3-c4c2cccc4)CCC(=O)O)C,CC[C@@H]1CCC1(C)C
EN300-1556449,1668.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCC4CCC5(O4)CC(C5)C(=O)O,C[C@H]1CCC2(CCC2)O1
EN300-1485796,1668.0,C[C@H](C(=O)O)NC(=O)[C@H](C(C)C)NC(=O)OCC1c2ccccc2-c3c1cccc3,CCNC(=O)CC(C)C
EN300-755447,1668.0,c1ccc(cc1)[C@]2(C[C@H](C2)NC(=O)OCC3c4c(cccc4)-c5c3cccc5)C(=O)O,c1ccc(C2CCC2)cc1
EN300-1162898,1668.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](CC(=O)O)c4cc(ccc4F)F,CCc1cc(F)ccc1F
EN300-1556578,1668.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC(c4cc(cc(c4)Cl)Cl)C(=O)O,Cc1cc(Cl)cc(Cl)c1
EN300-814219,1668.0,CC(C)(C)OC(=O)SC[C@@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CCSC(=O)OC(C)(C)C
EN300-651075,1668.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC(Cc4ccc(cc4)Br)C(=O)O,CCc1ccc(Br)cc1
EN300-385347,1668.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC(c4ccc(c(c4)F)Br)C(=O)O,Cc1ccc(Br)c(F)c1
EN300-1162886,1668.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](CC(=O)O)c4cc(ccc4F)Br,CCc1cc(Br)ccc1F
EN300-22996463,1683.0,c1cc-2c(cc1)C(c3c2cccc3)COC(=O)N[C@H]4C[C@H](C4)C#CC(=O)O,C#CC1CCC1
EN300-27160427,1691.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](Cc4csc5c4cccc5F)C(=O)O,CCc1csc2c(F)cccc12
EN300-27731068,1702.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC4(CC4)c5ccccc5C(=O)O,c1ccc(C2CC2)cc1
EN300-814185,1708.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC(C#N)C(=O)O,CC#N
EN300-657490,1736.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCc4[nH]cc(n4)C(=O)O,Cc1ncc[nH]1
EN300-624008,1774.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCCC4(CCCCC4)CC(=O)O,CCC1(C)CCCCC1
EN300-1284630,1782.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](CC(=O)O)C4CCOCC4,CCC1CCOCC1
EN300-19838870,1793.0,C[C@](CCC(=O)NC(c1ccccc1)(c2ccccc2)c3ccccc3)(C(=O)O)NC(=O)OCC4c5ccccc5-c6c4cccc6,CCCCC(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1
EN300-27160222,1793.0,C[C@@](CCC(=O)NC(c1ccccc1)(c2ccccc2)c3ccccc3)(C(=O)O)NC(=O)OCC4c5ccccc5-c6c4cccc6,CCCCC(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1
EN300-81098,1813.0,c1ccc(cc1)C(C(=O)O)NC(=O)OCC2c3ccccc3-c4c2cccc4,Cc1ccccc1
EN300-23702038,1827.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](C(C(F)(F)F)C(F)(F)F)C(=O)O,CC(C(F)(F)F)C(F)(F)F
EN300-27160432,1888.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](Cc4csc5c4c(ccc5)C(F)(F)F)C(=O)O,CCc1csc2cccc(C(F)(F)F)c12
EN300-27160429,1888.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](Cc4csc5c4cccc5C(F)(F)F)C(=O)O,CCc1csc2c(C(F)(F)F)cccc12
EN300-3422139,1933.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](Cc4ccc(cc4)I)C(=O)O,CCc1ccc(I)cc1
EN300-1709652,1960.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCC45CC(C4)(CO5)C(=O)O,CC12CC(CO1)C2
EN300-650385,1964.0,CCOC1CC(C1(C)C)(C(=O)O)NC(=O)OCC2c3ccccc3-c4c2cccc4,CCO[C@H]1CCC1(C)C
EN300-817003,102.0,c1ccc(cc1)CC[C@H](CC(=O)O)NC(=O)OCC2c3ccccc3-c4c2cccc4,CCCCc1ccccc1
EN300-81107,104.0,CC(C)(C)C(C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CC(C)(C)C
EN300-650166,104.0,COc1ccc(c(c1)C(=O)O)NC(=O)OCC2c3ccccc3-c4c2cccc4,COc1ccccc1
EN300-650426,104.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](CC(=O)O)c4cccc(c4)C(F)(F)F,CCc1cccc(C(F)(F)F)c1
EN300-650977,106.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@H]4CCCC[C@H]4C(=O)O,C1CCCCC1
EN300-651008,106.0,c1ccc(c(c1)CC(C(=O)O)NC(=O)OCC2c3ccccc3-c4c2cccc4)Cl,CCc1ccccc1Cl
EN300-650830,107.0,COc1cc(c(cc1OC)NC(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,COc1ccccc1OC
EN300-309468,109.0,c1ccc(c(c1)CC(=O)O)CNC(=O)OCC2c3ccccc3-c4c2cccc4,Cc1ccccc1C
EN300-624029,110.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC4CC(C=C4)C(=O)O,C1=CCCC1
EN300-81451,111.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)Nc4cccc(c4)CC(=O)O,Cc1ccccc1
EN300-624057,113.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC4(CCOCC4)CC(=O)O,CC1CCOCC1
EN300-43359568,116.0,c1ccc(cc1)CN2CCC(CC2)(C(=O)O)NC(=O)OCC3c4ccccc4-c5c3cccc5,c1ccc(CN2CCCCC2)cc1
EN300-1162858,117.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](CC(=O)O)c4ccccc4F,CCc1ccccc1F
EN300-1162848,117.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](CC(=O)O)c4ccc(cc4)C(F)(F)F,CCc1ccc(C(F)(F)F)cc1
EN300-81239,119.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCC4(CCCCC4)CC(=O)O,CC1(C)CCCCC1
EN300-840371,120.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@H]4CCC[C@H]4C(=O)O,C1CCCC1
EN300-650017,120.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@H](c4ccc(cc4)O)C(=O)O,Cc1ccc(O)cc1
EN300-650362,121.0,C=CC[C@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,C=CCC
EN300-650788,121.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)Nc4ccc(cc4)CCC(=O)O,CCc1ccccc1
EN300-81301,121.0,c1ccc2c(c1)CCC2(C(=O)O)NC(=O)OCC3c4ccccc4-c5c3cccc5,c1ccc2c(c1)CCC2
EN300-650111,126.0,CC(C)(CC(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CC(C)C
EN300-1556152,127.0,CC[C@@H](C)[C@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CCC(C)C
EN300-624028,127.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC4(CCCCC4)CC(=O)O,CC1CCCCC1
EN300-1726557,129.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](CCN=[N+]=[N-])C(=O)O,CCCN=[N+]=[N-]
EN300-650213,130.0,CC(C)(CNC(=O)OCC1c2ccccc2-c3c1cccc3)C(=O)O,CC(C)C
EN300-1164412,130.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](CC(=O)O)c4ccsc4,CCc1ccsc1
EN300-1556739,130.0,Cn1cc(c2c1cccc2)C[C@@H](C(=O)O)NC(=O)OCC3c4ccccc4-c5c3cccc5,CCc1cn(C)c2ccccc12
EN300-650288,132.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)Nc4ccc(cc4C(=O)O)I,Ic1ccccc1
EN300-309467,134.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](CN=[N+]=[N-])C(=O)O,CCN=[N+]=[N-]
EN300-81065,135.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC(CC(=O)O)c4ccc(cc4)F,CCc1ccc(F)cc1
EN300-1556472,139.0,c1ccc(c(c1)CNC(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,Cc1ccccc1
EN300-1162986,141.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@H](CC(=O)O)c4ccccc4C(F)(F)F,CCc1ccccc1C(F)(F)F
EN300-650688,142.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCC4(CC4)C(=O)O,CC1CC1
EN300-1162981,142.0,COc1ccc(cc1)[C@@H](CC(=O)O)NC(=O)OCC2c3ccccc3-c4c2cccc4,CCc1ccc(OC)cc1
EN300-650814,144.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC(C4CCOCC4)C(=O)O,CC1CCOCC1
EN300-6935967,145.0,C[C@@H](CNC(=O)OCC1c2ccccc2-c3c1cccc3)C(=O)O,CCC
EN300-624058,149.0,CCC[C@@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CCCC
EN300-624040,149.0,CCC[C@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CCCC
EN300-200800,149.0,CC(C)([C@@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3)O,CC(C)(C)O
EN300-1721845,149.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)Nc4cnccc4C(=O)O,c1ccncc1
EN300-81456,152.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC(C4CC4)C(=O)O,CC1CC1
EN300-81258,152.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC(CC(=O)O)c4cccc(c4)Cl,CCc1cccc(Cl)c1
EN300-1719288,155.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCCOCCC(=O)O,CCOCC
EN300-1163002,156.0,Cc1ccc(cc1)[C@@H](CC(=O)O)NC(=O)OCC2c3ccccc3-c4c2cccc4,CCc1ccc(C)cc1
EN300-701391,162.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@H]4CCC[C@H](C4)C(=O)O,C1CCCCC1
EN300-650481,162.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC(CC4CCC4)C(=O)O,CCC1CCC1
EN300-7427168,162.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@H]4[C@@H]5N(C4=O)C(=C(CS5)CO)C(=O)O,O=C1C[C@H]2SCC(CO)=CN12
EN300-12645153,162.0,CC(C)(C)COS(=O)(=O)CCC(C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CCCS(=O)(=O)OCC(C)(C)C
EN300-81092,163.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)Nc4ccc(cc4C(=O)O)Br,Brc1ccccc1
EN300-7377924,164.0,Cc1ccc(cc1)C[C@H](CC(=O)O)NC(=O)OCC2c3ccccc3-c4c2cccc4,CCCc1ccc(C)cc1
EN300-650347,168.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC4(COC4)C(=O)O,C1COC1
EN300-81234,169.0,COc1cccc(c1)CC(C(=O)O)NC(=O)OCC2c3ccccc3-c4c2cccc4,CCc1cccc(OC)c1
EN300-633631,173.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC(CC4CC4)C(=O)O,CCC1CC1
EN300-322341,178.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC4CCN(CC4)CC(=O)O,CN1CCCCC1
EN300-1164406,178.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](CC(=O)O)c4cccnc4,CCc1cccnc1
EN300-385307,178.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@H](CC(=O)O)c4cccc(c4)Br,CCc1cccc(Br)c1
EN300-385325,178.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](CC(=O)O)c4cccc(c4)Br,CCc1cccc(Br)c1
EN300-317481,178.0,c1ccc(cc1)S(=O)(=O)N[C@@H](CNC(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,CCNS(=O)(=O)c1ccccc1
EN300-1717176,183.0,c1ccc(c(c1)C[C@@H](C(=O)O)NC(=O)OCC2c3ccccc3-c4c2cccc4)Cl,CCc1ccccc1Cl
EN300-649876,184.0,c1ccc(cc1)CC(CNC(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,CCCc1ccccc1
EN300-650724,185.0,Cc1ccccc1C(C(=O)O)NC(=O)OCC2c3ccccc3-c4c2cccc4,Cc1ccccc1C
EN300-650363,188.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCC4(CCCC4)C(=O)O,CC1CCCC1
EN300-657742,188.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC(c4ccc(cc4)F)C(=O)O,Cc1ccc(F)cc1
EN300-20812,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCC(=O)O,C
EN300-177470,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCCC(=O)O,CC
EN300-81272,19.0,C[C@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CC
EN300-74032,19.0,C[C@@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CC
EN300-624044,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC4(CC4)C(=O)O,C1CC1
EN300-81267,19.0,CC(C)(C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CCC
EN300-624011,19.0,C[C@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CCC
EN300-650948,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCCCC(=O)O,CCC
EN300-624093,19.0,CC[C@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CCC
EN300-624039,19.0,CC[C@@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CCC
EN300-81376,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@H](CO)C(=O)O,CCO
EN300-81251,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](CO)C(=O)O,CCO
EN300-650079,19.0,CC(C)[C@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CC(C)C
EN300-81244,19.0,CC(C)[C@@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CC(C)C
EN300-81114,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCCCCC(=O)O,CCCC
EN300-81295,19.0,C[C@H]([C@@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3)O,CC(C)O
EN300-650791,19.0,C[C@@H]([C@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3)O,CC(C)O
EN300-81138,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC4(CCCC4)C(=O)O,C1CCCC1
EN300-624070,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](CC4CC4)C(=O)O,CCC1CC1
EN300-624037,19.0,CCCC[C@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CCCCC
EN300-650271,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCCCCCC(=O)O,CCCCC
EN300-316895,19.0,CCCC[C@@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CCCCC
EN300-74033,19.0,CC[C@H](C)[C@@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CCC(C)C
EN300-81304,19.0,CC(C)C[C@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CCC(C)C
EN300-624021,19.0,CC(C)(C)[C@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CC(C)(C)C
EN300-258181,19.0,CC(C)(C)[C@@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CC(C)(C)C
EN300-74035,19.0,CC(C)C[C@@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CCC(C)C
EN300-81443,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@H](CC(=O)N)C(=O)O,CCC(N)=O
EN300-81375,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](CC(=O)N)C(=O)O,CCC(N)=O
EN300-650317,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCC(=O)NCC(=O)O,CNC(C)=O
EN300-1718679,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)Nc4ccccc4C(=O)O,c1ccccc1
EN300-650283,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)Nc4ccc(cc4)C(=O)O,c1ccccc1
EN300-650285,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)Nc4cccc(c4)C(=O)O,c1ccccc1
EN300-624004,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NC4(CCCCC4)C(=O)O,C1CCCCC1
EN300-650280,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCCCCCCC(=O)O,CCCCCC
EN300-81253,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](CCC(=O)N)C(=O)O,CCCC(N)=O
EN300-650253,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@H](CCC(=O)N)C(=O)O,CCCC(N)=O
EN300-81248,19.0,CSCC[C@@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CCCSC
EN300-1556130,19.0,CSCC[C@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CCCSC
EN300-81325,19.0,c1ccc(cc1)[C@@H](C(=O)O)NC(=O)OCC2c3ccccc3-c4c2cccc4,Cc1ccccc1
EN300-81426,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCc4cccc(c4)C(=O)O,Cc1ccccc1
EN300-624066,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCc4ccc(cc4)C(=O)O,Cc1ccccc1
EN300-81129,19.0,c1ccc(cc1)[C@H](C(=O)O)NC(=O)OCC2c3ccccc3-c4c2cccc4,Cc1ccccc1
EN300-81310,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](Cc4c[nH]cn4)C(=O)O,CCc1c[nH]cn1
EN300-7414269,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@H](C4CCCCC4)C(=O)O,CC1CCCCC1
EN300-1663120,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](C4CCCCC4)C(=O)O,CC1CCCCC1
EN300-312399,19.0,c1cc-2c(cc1)C(c3c2cccc3)COC(=O)NC[C@H]4CC[C@@H](CC4)C(=O)O,CC1CCCCC1
EN300-650361,19.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCCCCCCCC(=O)O,CCCCCCC
